personId,contentId,userReview,generatedScore,comment
2416280733544962613,-6058152698516590252,9.6,3," I left a jacket and suit bag behind and Francesco was super helpful in tracking it down Great bathroom and good pillows 
 the heating was turned to 25 degrees in the room when we checked in so it was a bit warm "
3829784524040647339,-7986975759046428357,10.0,5, over all the satyr was great the staff were most help full bed was comfy bath was Hugh took care of my every need and made myself and my partner most welcome
3829784524040647339,-7986975759046428357,9.2,5, This hotel is located on the western edge of the City in the walking distance from all the West end attractions in a quiet courtyard next to the Temple Inn of court The room was spacious and well equipped 
3622641762376806537,-2479936301516183562,9.2,5, The location The friendly staff The comfort and cleanliness of the room The bathroom The hotel s design The inner court and the lovely bar area
3622641762376806537,-2479936301516183562,8.8,5, The bed was very comfortable and the pillows were really plump The bathroom was a descent size and the shower was especially good due to its size my wife and I also had food in the restaurant my steak was full of flavour and cooked to perfection and my wife really enjoyed her salmon I passed this view on to the chef because I think in England were to quick to complain and don t compliment very often The whole room was nicely decorated 
5127372011815639401,7023677777837267720,9.6,5, The appearance of the hotel was beautiful and every single member of staff was delightful Hotel bar was very relaxing and our room size was perfect 
-387586131996064525,-6783772548752091658,9.2,5, The hotel was lush Beds were extremely comfy Very clean too Staff were great always willing to help 
-1479311724257856983,7342707578347442862,9.2,5, The hotel was a 5 minute walk from Blackfriars station Beautiful hotel with an impressive entrance On arrival the staff were pleasant and friendly and we got a complimentary room upgrade Rooms were fantastic with everything you need Ideal for our romantic weekend away Bar staff were excellent and very accomodating to our needs They had a facility to leave our case so we could enjoy our day in London without our case having to come with us Also a 10 minute walk from Covent Garden which was ideal if you don t like the tube like my boyfriend doesn t 
5200962297848391505,-1633984990770981161,10.0,5, Staffs are very kind and friendly I ve stayed at Apex before When I checked in a staff told me Welcome back I was really happy for such a friendly atmosphere Thank you so much 
5200962297848391505,-1633984990770981161,8.8,5," Room is very clean good facilities 
 room isn t as photo shows in booking We booked superior king room with balcony descprtion photo shows room size 30m2 with sofa We were given a room on 4 floor the room was small abt 20 23m2 only one bed with little standing space beside bed no sofa balcony not like photo shown Where u can have dinner there this balcony only had standing space "
-1616903969205976623,6201946560186605500,9.2,5, Great location comfortable clean room with all facilities we needed Staff generally helpful 
-5380862725077089346,6638782839540370044,10.0,5, Great location The rooms and bathrooms are very well laid out with plenty of storage Elemis products shampoo conditioner bath gel and lotion Lovely coffee and tea service includes milk chocolate and different types of sugar Plenty of outlets Clever desk vanity set up is a perfect area to dry hair makeup The bench at the end of the bed is also very handy 
3429602690322213789,1005751836898964351,9.6,3," The hotel is well located and the rooms are spacious and very comfortable What makes this hotel stand out from the rest is the staff They are so helpful and very attentive I cannot speak highly enough of the staff They help to make it a great hotel in London 
 Nothing"
-1616903969205976623,5384282624557636856,10.0,3," Our room was lovely and modern with everything you could need The Club Lounge was a lovely peaceful space to have breakfast in and then later relax in and have a refreshment after a busy day sightseeing 
No Negative"
2833428826475063405,-1633984990770981161,10.0,5," I couldn t fault this hotel it more than met my expectations in the d cor size of room position and helpfulness of staff 
 There really wasn t anything to dislike about this hotel "
2833428826475063405,-1633984990770981161,7.5,5, Super comfy bed Beautiful courtyard towards the rear 
4670267857749552625,-6463637573325658465,6.3,3," Good location and decent style and atmosphere 
 The room that I was given is smaller than what was shown when I reserved online and they immediately ask you to upgrade and pay more to get the bigger one The room view was to corporate offices so I couldn t open the windows no privacy inside the room because and because of that it was always lights on mode "
2833428826475063405,-1633984990770981161,10.0,5, The hotel is well located in the legal district of London and within walking distance of major city landmarks such as St Paul s Cathedral theatres and Trafalgar Square Staff were friendly and helpful 
-1257176162426022931,-8381230866408697127,9.6,5, Reception staff were excellent Gym was well equipped for the size 
-1257176162426022931,-8381230866408697127,8.8,5, Hotel is in a good position although tucked away from the main road Our room was very clean and the bed comfortable The iron and ironing board came in handy as we were going to a wedding
3061273947166110301,-6783772548752091658,10.0,5, Loved the courtyard nice place to unwind after sightseeing Lots of attention to comfort and details in our room towel warmer wash cloths usb ports lovely bedding cute rubber duckie cozy and comfortable public areas 
-331066625167168067,-8190931845319543363,10.0,5, Wonderful pillows Seriously it s been over 10 years since my last trip to London My impression is that London has become a more friendly city and this extends to all the staff at Apex Temple who were courteous and helpful to us 
-331066625167168067,-8190931845319543363,7.5,5, Modern and well appointed Nice shower Bathrobes slippers in room ironing board and adapters if you forget one 
-331066625167168067,-8190931845319543363,9.2,5, Friendly and helpful staff Location in easy walking distance of theatres shops and river Hotel was quiet although on a busy street 
6971525809430309144,3142843830268077617,7.5,5, Beautiful Elemis bath products supplied 
6971525809430309144,3142843830268077617,7.9,5, Really comfortable rooms nice friendly staff Lovely courtyard to have drinks etc 
3861743074882551715,-1633984990770981161,9.2,5, Great value excellent location and a good breakfast
2195040187466632600,-1633984990770981161,10.0,5, We loved the style and comfort of our room and of the hotel in general It s location was perfect right in the heart of the city with all its hustle and bustle yet very restful and quiet The staff were excellent and the service superb 
2542290381109225938,9060231864899459154,10.0,5, Location was great walking distance to lots of attractions Hotel itself was immaculate comfy beds spotless bathroom with Elemis toiletries Couldn t fault anything 
-5645906903825510952,-6156751702010469220,9.6,5, The rooms were very comfortable with beautiful modern decor great lighting robes iron drinks and a cracking bed The hotel is set back slightly from Fleet St in its own courtyard and it has a modern bar and a well appointed gym The staff were excellent as was the breakfast 
-8132559109129514792,-5044204125574973395,9.6,3," Have stayed here before and love this hotel for the location It s a15min taxi from St Pancras close to Trafalgar Sq Somerset House the river Tate Modern St Paul s the oldest pub in London many theatres The rooms are very well appointed and the friendly courteous staff make this a special place to stay There is also a very nice tapas bar next door 
 We had an evening meal and the menu hadn t changed since our last visit "
-5645906903825510952,-6156751702010469220,7.9,5," The nice rooms tv fast wireless the great bathroom
 The noise and souproof in general specially from the inside the entrance door too close from the bed"
-5645906903825510952,-6156751702010469220,9.2,5, Very well appointed hotel with friendly efficient reception staff Overall good experience Set back off Fleet Street so no traffic noise 
7948079555216525045,7526364197140419661,9.6,5, Lovely hotel with super clean rooms efficient staff and all that you may need for a comfortable and pleasant stay The room was of a fair size with comfortable bed the only drawback was no possibility of opening the window but this is a minor thing as most people prefer the air conditioning anyway Overall a great place 
7948079555216525045,7526364197140419661,8.8,5, Staff were brilliant rooms spacious proximity to where we were going amazing and free rubber duck 
-1032019229384696495,6340108943344143104,10.0,5," Fabulous bed and bathroom extra big great for getting ready for an occasion It was like a little oasis of quiet set away from all the noise Will stay again 
 Enjoyed it all "
-1032019229384696495,6340108943344143104,7.5,5, Excellent location beds very comfy breakfast good
-1380636509010496168,-6156751702010469220,10.0,5, The hotel is great The staff was friendly and very helpful actually this is one of the reasons that I will visit the hotel again The room superior double 5th floor was excellent and it had a small balcony overlooking a courtyard Considering the central location it was quiet with a nice view of the rooftops Very clean good sleep And I liked it aesthetically It has a unique style for example nice colors in the rooms the elephant and the cow outside the hotel I would definitely recommend it 
-1380636509010496168,-6156751702010469220,9.6,5," Breakfast really gave a good start of the day Also the rooms were clean and the beds were super comfy This hotel is stroll recommend for people who d like to stay in a quite and relaxing atmosphere and still be in the heart of everything 
 None"
-1380636509010496168,-6156751702010469220,7.1,5, excellent location great bedroom especially the bed
-1380636509010496168,-6156751702010469220,10.0,5, The room was really large by London standards well planned out great modern decor a balcony to sit outside on Nespresso machine Elemis toiletries friendly helpful staff very clean good location right on Fleet St Would stay again
7774613525190730745,-9064100704535292718,8.3,5, We were mother and daughter away for a few days in London The room was comfortable and very quiet ideal for chilling out after a hard day exploring 
-6493929577026741456,-5065077552540450930,9.6,5, The Apex Temple court Hotel is a beautiful facility that is very well located in central London You are a few minutes walk from major destinations The staff is extremely friendly very helpful and very knowldegeable Rooms are outstanding and the wifi is goodnall throughout the facility I definitely recommend the stay there for both business and leisure 
6971525809430309144,-2328163218997425612,10.0,5, This hotel offers a great value in a good location The staff was marvelous and helpful to a fault 
6971525809430309144,-2328163218997425612,10.0,5, On arrival the receptionist was extremely helpful she gave us a map advised us on the quickest way to get to our destination and as we were leaving she called us a taxi The bar staff were very friendly to Overall lovely stay 
-6944500707172804068,-3077386995956755130,7.5,5," Rooms were clean and beautiful and loved the bathroom with the free standing bath
 Staff were rude and not very pleasant to deal with at reception I also called in house service for a cup as we were only given one in our room I spoke to a very rude man who told me to call housekeeping but didn t give me an extension number Once I called reception they said they would called in house service but I still didn t receive the cup Perhaps this individual member of staff mentioned above begrudgingly didn t feel it was his duty P Also used the public computers at the reception but the printers didn t work Not much point of them being there in my view or perhaps just do some maintenance In summary great stay and I would stay again but a reminder to hotel that a smile goes a long way "
4670267857749552625,-8243488279185272615,9.2,5," very modern comfy rooms very clean lovely staff good wifi ok location good breakfast not included with room price 
 area very quiet on weekends some shops closed as financial area but still only 10 15 mins walk to convent garden only issue with the room was that it was a few minutes walk from reception get a room on the side above the reception "
4670267857749552625,-8243488279185272615,8.3,5, Friendly staff willing to help Modern rooms and very comfortable Close to some old historic pubs frequented by locals rather than tourists 
-1602833675167376798,-8243488279185272615,9.6,3," The friendly knowledgable staff couldn t do enough for us they made us feel so very welcome The room was excellent from the facilities to the cleanliness and the bed was fantastic 
 Can t think of anything we were so pleased with everything"
4670267857749552625,-6273159470243757969,7.5,3," Beautiful hotel Everything was very clean bed was VERY comfortable Drinks at the bar were great and staff there was pleasant 
 Very poor front desk service the morning we left We did not receive the wake up call we ordered and were very late leaving for the airport I attempted to get help from front desk staff who were very uninformed about transportation options to Heathrow a very basic piece of knowledge for hotel staff in London We ended up with a taxi that took 1 5 hours due to a bike race nobody at the hotel seemed aware of this either and cost about 125 If you re not from London be aware that this hotel is in more of a business district Many of the surrounding restaurants and shops were closed on Saturday We walked to Covent Garden for pretty much everything "
4670267857749552625,-8243488279185272615,9.2,5, Excellent bedroom very large by London standards overlooking the courtyard Pleasant staff good location for all the sights you can walk to St Pauls and the Thames quite easily Nice area at night for atmospheric old style Fleet Street pubs 
4670267857749552625,-8243488279185272615,10.0,5, Everything room with balcony was fantastic very helpful staff central for everything Concierge was so helpful when we realised we had left clothing behind it was posted the very next da Highly recommend this hotel it s fantastic
-709287718034731589,7507067965574797372,6.7,3," comfortable bed good location lovely housekeeping staff 
 Room was not ready for us to check in The front desk staff who dealt with us were cold and impersonal No sense of personal individualised service "
-6067316262393890508,7372398343609401828,9.6,5, Amazing service great staff The rooms were great and all of my requests were met and exceeded Deco is beautiful and location extremely convenient I appreciated the peace and quiet of the location
8920667914865172372,-8992803137960175254,7.1,5, Spacious rooms
6571439471025671820,-1633984990770981161,9.6,5, The staff very friendly yet professional Just a really good hotel And don t forget the duck 
6571439471025671820,-1633984990770981161,7.1,5, Very comfortable bed quiet room as requested polite and efficient staff 
9148269800512008413,-6893108632164641498,10.0,5, Croissants not flakey enough Dining room chairs need tips v noisy when moved Bed lovely Quietness great All staff v pleasant and helpful
9148269800512008413,-1022885988494278200,9.2,5, Comfortable and modern hotel Rooms were quiet with large bathroom Friendly staff 
-6411371239765052331,-5150441845583002912,9.2,5, Beds so comfortable and clean Staff very helpful
-1032019229384696495,621816023396605502,9.6,5, Hotels in London are always very low quality This one really manages to come in a different higher standard 
-1032019229384696495,621816023396605502,9.6,5, great staff my arrival was very delayed they were waiting and ready for me at 3am with an upgraded room Ideal location close to covent garden underground etc 
-1032019229384696495,621816023396605502,8.3,5, Very nice hotel in a convenient fairly quiet for London location Staff were friendly rooms were a good size comfortable clean 
-1032019229384696495,5237574390644778994,9.6,5, The bed and pillows were so comfy I could have taken them home Everything was great and especially as it had not been recommended and just picked out of a few looked at on line We were just so pleased and would definitely return 
-8532959362941292070,-5150441845583002912,10.0,5, Close to a lot of things and that added walk will do you the world of good Although on Fleet Street it s tucked away and suffers little from street traffic noise The bed was probably the best I have ever slept in 
8892482595912468268,-8208801367848627943,10.0,5, Lovely hotel fantastic location for us Excellent customer service at reception I had forgotten to print off concert tickets lovely receptionist went out of her way to help me print them
2542290381109225938,-1870456025059842373,10.0,5, The very helpful and friendly staff especially Cesar in the restaurant and Wilfredo always cheerful and ready to help in any way First class facilities and decor You even had good weather for us Very considerate Please email our invoice Thanks 
2542290381109225938,-1870456025059842373,9.2,5, Everything was amazing we were very happy and pleased and would definitely go back again Also we arrived at 12 34am due to delayed flights all day and the Apex staff at the concierge gave us a later check out time 
-9120685872592674274,-1483274517395674620,9.2,5, Room was well equipped and comfortable decor was modern and attractive Location on Fleet Street near theatreland is good 
-9120685872592674274,-1483274517395674620,7.5,5,No Positive
2416280733544962613,-5198756378866433953,8.3,5, Room was quiet and comfortable nice to have iPod speakers 
2416280733544962613,-5198756378866433953,10.0,5, Beautiful building very friendly staff and the elephant was lovely room was very nice bed so comfortable and big decor very nice
2416280733544962613,-5198756378866433953,10.0,5, Everything was perfect and more rooms very good quality fittings beautiful comfortable beds and pillows Friendly staff nothing was too much trouble excellent choice of breckfast 
-35428957105270993,2103268612948910635,8.3,5, Large comfy bed Large walk in shower Huge mirror
-35428957105270993,2103268612948910635,10.0,5," The room was lovely Extremely spacious and with a balcony The club lounge was a great touch Well stocked with food and drinks All the staff were very helpful and keen to make sure everything was to our liking
 Nothing at all"
-1479311724257856983,-8377626164558006982,10.0,5, Excellent location Beautiful hotel Great breakfast 
8968131284214320024,1734266821019430183,10.0,5, We loved everything about staying at Apex Temple Court hotel The staff was nice perfect located The room was big bright and clean Bed and pillows very comfortable and furnishing were modern The Club lounge was the best We will definitely stay there next time we go to London 
6644119361202586331,3495098006178009360,9.2,5, Rooms are spacious and a large bathroom with separate full size bath and shower area added to the overall relaxation experience 
-2726721797588771398,-5198756378866433953,9.6,3," All the staff To a man woman they were polite and helpful to such an extent that I telephoned the General Manager on my return home to congratulate him on the quality of his people The food was good too 
 Cannot think of anything"
-2726721797588771398,-5198756378866433953,5.0,3,"No Positive
 My self and my wife came to london for a weekend birthday celebration On arrival one of your staff members rudely asked us for our passports just because we look asian we were both born in the uk and explained this She then carried on asking us for our passports even after we told her we have british passports She then asked how long we have been in the country Very very rude discriminatory spoilt our weekend We have used holiday inn many times before but will never use it again we feel very strongly about this will be submitting a formal complaint online review REGARDS MR SURJ DHAMI "
3891637997717104548,4674667995387386186,5.4,3," I did not like very much The location was good There was a good shower That is about it 
 The place is designed by someone who thinks design is more important than comfort By the end of the trip I found the walk along the very long corridor to my room was almost painful The room was ridiculously dark It was a big room but with one small window For that reason alone I would never stay there again The air conditioning could not be turned low enough to make a difference Almost every night I was woken up because it was too hot to sleep even on top of the bed The staff did not say hello to me once and I was there for five nights The cost was extortionate given the pleasantness of the facility But it was then suggested to me that I had taken things out of the minibar which was untrue Not to be repeated "
6186967354004372292,3616722904601574426,10.0,5, Room was lovely Spacious and luxurious Excellent bathroom One of the comfiest beds we ve slept in Location is quiet and yet so convenient We walked to Drury Lane very easily and quickly And it s on a bus route from Paddington so we had a leisurely scenic journey back to our train 
6186967354004372292,3616722904601574426,10.0,5, Reception staff incredibly attentive helpful and approachable
-1257176162426022931,7507067965574797372,10.0,5, I loved the pillows and the bed was super comfortable Where can I buy those pillows The new interiors were
-1257176162426022931,7507067965574797372,10.0,5, I have been stopping here on and off for the past couple of years Faultless and extremely pleasant stay Within easy reach of all the main tourist hot spots Would definitely recommend if on a weekend break 
-1257176162426022931,7507067965574797372,10.0,5, very clean rooms nice location entrance is on the main street and the bus station is just 5meters away bus no 23 takes you to Picadilly circus and Oxford circus very nice lobby good mojito rooms are cozy modern and quiet robes and slippers are included we didn t have breakfast included in our price as we wanted to eat out all the time but the food in the lobby along with our drinks was great 
-1257176162426022931,7507067965574797372,9.6,5, Location is great for Covent Garden and central London Very friendly and helpful staff Room was extremely clean and comfortable For where it is its great value There was even a charger lead in the room for my fone 
693665567872370395,3367026768872537336,10.0,5, From arrival staff were friendly and helpful and the hotel itself was excellent Our room was first class spacious well appointed and with a good view 
693665567872370395,3367026768872537336,7.1,5, Location is great Close to the City and you can take bus to everywhere as the bus stop is very close to the hotel 
693665567872370395,3367026768872537336,9.6,5, Well trained knowledgeable approachable and friendly staff 
693665567872370395,3367026768872537336,10.0,5, From the moment we arrived and checked in early the staff were great The room was fantastic with a great view of the London Eye and Big Ben Sky sports in the room is always a massive plus being an avid golfer 
-2525380383541287600,-5488842573681626972,9.6,5, The location was perfect we stayed on a Saturday and it was quiet but lovely The rooms were big lovely walk in shower clean no noise from other rooms staff all very friendly and helpful
-2525380383541287600,-5488842573681626972,7.9,5, Breakfast was very good with a great choice The bed was so good we didn t want to get up Location superb for both the City and the West End Staff were very friendly and accommodating 
-2525380383541287600,-5488842573681626972,10.0,5, Staff always had time for us and when they printed out tickets for the Tower of London for us gave us great advice to visit the Crown Jewels straight away as the queues build up later This proved to be the case 
-2525380383541287600,-5488842573681626972,8.3,5," Great connection to public transport polite service
 Expensive breakfast stairs in front of the hotel made it very inconvenient to disabled people and guests with heavier luggage"
-2525380383541287600,-5488842573681626972,10.0,5, Considerate helpful and friendly staff Lovely room value for money Apex the duck gift in bathroom 
-2525380383541287600,-5488842573681626972,10.0,5," Had amazing service free upgrade and when my husbands flight delay nearly interfered with our trip they allowed an early check for free and tried their best help Faultless service 
No Negative"
-2525380383541287600,-5488842573681626972,10.0,5, Great staff Love the location 
-1443636648652872475,-3077386995956755130,10.0,3," Amazing hotel excellently appointed great location quiet comfortable rooms and very good value for money compared to similar price points Black pudding on the breakfast was delicious 
 There was a bit of a wait for some at breakfast This is being super picky though as genuinely hard to find any fault at all "
3636910968448833585,5018472516978866574,10.0,5, We went for my husband s 40th birthday The manager kindly arranged for a complimentary birthday card and beautifully wrapped box of chocolates to be left in the room For a fee they sprinkled rose petals from the door to the bed where they put the petals in the shape of a heart There were more around the bath too A lovely extra touch We were given a free upgrade too without even asking The staff couldn t do enough to help They even gave us a second free duck as we said we had two children The room was really clean and modern bed extra comfy shower fantastic The details of Elemis toiletries and free jelly beans and Pringles were an excellent bonus I cannot fault it and would definitely stay again Location is excellent Close to Blackfriars tube station Excellent excellent excellent 
1317292353478724560,7507067965574797372,9.6,3," Quiet yet very handy location for a number of London theatres including the Savoy Although we didn t use the bar it looked very inviting with the option to sit outside and enjoy the sunshine 
No Negative"
1317292353478724560,7507067965574797372,5.4,3," The bed was comfy and the bath tube so nice 
 We asked for an invoice of the stay on departure and was told it would be emailed to us days later still nothing so I called the hotel and asked again they repeated my email to me and said it would be done right away 2 weeks later still nothing at all I think they ve over charged me for something and with them not wanting to get caught out that s why their withholding the details of my bill "
3636910968448833585,5018472516978866574,8.3,5," Large room for London for sure And it s well located in the city The staff was attentive 
 I sleep warm and I couldn t get the room cool enough but that s minor "
3636910968448833585,5018472516978866574,10.0,5, Room was very comfortable and well appointed Attention to detail was obvious Customer service in all areas was excellent Location was central to city attractions and entertainment 
6960073744377754728,-6603970730135147059,10.0,5, The location is amazing rooms are spacious have everything you d need Both rooms and public spaces are clean stylish
3636910968448833585,5018472516978866574,9.6,5, Excellent staff high quality room and furnishings and a good breakfast 
6971525809430309144,-4084394822880420062,10.0,5, Lovely clean hotel in a great location Staff were very friendly and helpful and keen to ensure we had the best possible stay The room was immaculate and well equipped 
-6067316262393890508,-5684357871122991503,10.0,5, The generously sized bathroom had a lovely bath and separate big shower cubicle Everything was high quality and the room beautifully appointed Very comfortable bed and large Not at all noisy considering the location even with the window open Plenty of eating places nearby and easy to find on foot 
-6067316262393890508,-5684357871122991503,10.0,5, Absolutely brilliant hotel Me and my fiancee booked 2 nights stay for our anniversary to watch lion king We were upgraded as soon as we arrived Great hotel tucked away would 100 recommend to anyone 
3061273947166110301,-1119244241345534741,9.2,5, The room was refreshed everyday from check in to check out the hotel staff were constantly professional and always helpful Nothing seemed too much to ask 
3061273947166110301,-1119244241345534741,9.6,5, Everything was amazing the decoration the room the bed the staff We are very happy to have found this hotel and we will recommend it to all of our friends 
-9016528795238256703,5008913705695203000,10.0,5, Lovely room and good food Service and staff excellent Breakfast was lovely and waiting time at reception short Benefits of a smaller and more intimate hotel 
-9016528795238256703,5008913705695203000,10.0,5," I stayed here with my daughter for a Bank Holiday treat Excellent service from all staff and delicious food served in the room after a long day out and about Very good location for theatres and Covent Garden Faultless Our second visit to this hotel We wouldn t stay anywhere else in London 
 Nothing everything was spot on "
3592784031357342393,-2630716662499331227,8.8,5, Location is good about 8 mins walk to the tube but also close to St Pauls Cathedral and the river Room was very clean and the bathrooms was very nice 
3592784031357342393,-2630716662499331227,10.0,5, The room was of excellent quality and the bed was so comfortable I could stay there again for this reason alone WiFi being free and of good quality was important for someone like myself roaming with my mobile network Staff were extremely friendly and professional I would recommend this hotel to everyone possible 
3592784031357342393,-2630716662499331227,10.0,5, Excellent rooms and it is either a new hotel or recently refurbished We only had the basic room which was very comfortable with a very good en suite Great location only 10 mins walk to Trafalgar Square Lunch was very good but only ate at hotel once Staff very helpful and pleasant Lovely courtyard at the back of the hotel which was lovely in the Spring sunshine You would not have known that it is located in the centre of London Good gym as well which I didn t use Tube station only 5 minutes walk away and hotel surrounded by good restaurants and bars 
6644119361202586331,-8381230866408697127,10.0,5, Location Fleet Street Central Great staff Perfect for sights Theatre Room facilities Gowns Coffee Iron Satellite TV Bath and Shower Comfortable Bed Quiet
7890134385692540512,4776828703162554224,9.6,5, It was our 40th wedding anniversary and we were given a free upgrade to a Deluxe Room chocolates in the room and a free drink at the bar Lovely welcome touch The location is superb
-8845298781299428018,4241385837165861843,10.0,5, The location was so convenient and it s quite We were upgraded to a lovely clean spacious room with a very comfy bed and pillows The staff were all friendly and professional from the reception Raquel and Clara concierge Wilfredo and restaurant staff especially Lina We can highly recommend Apex Temple hotel 
-8845298781299428018,4241385837165861843,7.9,5," We paid for an upgrade to our room and liked it very much The bed was comfortable the room well appointed and most of all it was lovely and quiet The hotel was fine though we did little in it except sleep and have breakfast The latter was fine The location of the hotel is convenient for Fleet St and neighbouring areas 
 The wash basin in our bathroom was obviously partially blocked and took several minutes to drain It wasn t a major problem and we reported it on departure Whilst the restaurant was fine for breakfast it looked rather boring for dinner so we ate out every night "
-8845298781299428018,4241385837165861843,10.0,5, Everything you need to make a short break easy a decent hair dryer an iron that gets hot and you don t have to wait an hour for the bath to fill simple things that many London hotels still cannot provide in 2016 Cleanest hotel I have ever stayed in and very comfortable Almost 5 star 
-2979881261169775358,-4084394822880420062,10.0,5, Great location Check in staff and concierge were so polite and helpful we felt nothing was too much trouble and very genuine The room was spotless and facilities excellent A very quiet room and bed was extremely comfortable which meant we slept very well 
-2979881261169775358,-4084394822880420062,8.8,5," Relaxing ambience quiet location great breakfast Excellent service from all of the staff 
 Wifi was weak needed a comfy chair in the bedroom needed adjustable lighting so you don t disturb each other room looked out onto walls windows of other rooms dark and no view at all "
-2979881261169775358,-4084394822880420062,10.0,5, The whole stay at this hotel was more than perfect Location close to the bus station n front of the main entrance in fact and metro 5 7 min of walk Personnel Helpful kind quick reacting to the complaints Clean proper rooms In the room there is complimentary cookies tea coffee Someone was complaining of not enough of milk I don t think that people should expect a bottle of milk for free in a room It s ridiculous Especially if you will mention on a reception or to passing made that you would like to have a little more of mono dose milk they would kindly give it to you Wi fi is good bed is large and super comfortable conditioner in the room bath and shower in a bathroom And super cute duck 
-2979881261169775358,-4084394822880420062,8.8,5, upgraded when we arrived to a lovely spacious room overlooking the square Reception staff were plentiful and well informed 
907221355688076938,6247175512001835023,9.2,5, Room was lovely
907221355688076938,6247175512001835023,10.0,5, very clean helpful and polite staff Nice rooms generally
3094513233385472738,-2358756719610361882,8.3,5," Hotel was excellent clean friendly helpful staff Had a wonderful nights sleep usually on a Saturday night in hotels you expect to be woken at least once by guest returning to their rooms this did not happen at all We were able to leave our luggage at reception and collect it when it was time for our train leaving us free to explore without worrying about caring our case withy us we even had a lovely young lady offer to carry our case out to the pavement for us which we declined but the gesture was lovely Loved the Apex rubber duck will be taking that on my travels and posting pictures to website 
 N A"
-6611967527589759673,-2358756719610361882,9.6,5, The Superior Room was very comfortable The location of the hotel along Fleet Street was a comfortable walking distance to Covent Garden If you chose not to walk there are buses just outside the hotel that takes you to there or to Trafalgar Square 
-6611967527589759673,-2358756719610361882,9.2,5, Clean hotel nice quiet location Very helpful and supportive staff especially at the reception Will be coming back as frequent traveler to London on business purposes provided that price is reasonable 
-6611967527589759673,-2358756719610361882,8.8,5, Nice modern clean decor Great location Close to tube and taxis Many restaurants or coffee places during the week Quite dead in the weekend Close to theatre area Trafalgar Square etc
-2525380383541287600,-4655195825208522542,10.0,5, Everything fantastic stay at the hotel Enjoyed a lovely nights sleep and quiet Attention to detail superb i am a coffee fan and was pleased too see the kettle in the room was spotless inside not all full of limescale and quality filter coffee bags on the coffee tray which were really appreciated and coincidentaly my favourite type Really impressed with every aspect of this hotel and will definately return
8195788452563155020,6690761795935927461,9.2,5, The staff were fantastic We requested an ice bucket and it was at the room almost straight away The gentleman who checked us in remembered my name Our bathroom had the most amazing bath and overall we felt we got upgraded 
534764222466712491,9042192299854648021,10.0,5, Very comfortable bed and spacious en suite Very enjoyable stay 
534764222466712491,9042192299854648021,10.0,5," Stunning hotel superb location luxurious rooms Waking up to views of the London eye the shard Big Ben was a really bonus 
 Food drink was delicious but a little pricey"
534764222466712491,9042192299854648021,10.0,5, Stayed here a year ago and if anything standards are even higher than before Friendly efficient staff spacious comfortable well equipped room Spotlessly clean in a peaceful central location 
3609194402293569455,-8244000618837043328,9.6,3," The room was beautifully furnished and the walk in shower and spacious bathtub was superb The staff were fantastic very helpful and friendly Location was very convenient for Covent Garden s shops bars and restaurants Would definitely recommend 
No Negative"
6971525809430309144,6881796783400625893,10.0,3," The size of room large and cosy Very comfy bed Being able to open the windows Great shower fluffy big towels bath sheets Coffee facilities in room quiet room No housekeeping knocking on door at 8am 
 The breakfast is expensive "
6971525809430309144,6881796783400625893,9.2,3," Very peaceful and quiet would not believe you were so close to the main roads Staff extremely friendly helpful Everything was spotless and clean Rubber duck is a great gimmick children loved taking him on our travels and taking pictures 
 Room did get very hot during the night had to get up to put on air con Wifi is not super speed as stated in fact I couldn t log on at all for our two night stay "
6971525809430309144,6881796783400625893,7.9,3," The view was very good Big Ben Chard houses of Parliment Complimentary 1hr late checkout 
 An extra 30 charge I m still to work out for what The additonal 30 Wasn t on my receipt at checkout Would be very disappointed to learn an additonal charge had been added for the 10 mins or so we went into the club lounge upon checkout Especially when we thought it was very hospitable of them to let us gather our thoughts as we were rushing at checkout "
1895326251577378793,-8377626164558006982,10.0,5, Quiet location in a courtyard off Fleet Street Spacious room with shower and full bathtub Extra comfortable and luxurious bedding friendly staff lively bar near the lobby Fifteen minutes walk from three different tube lines Fast reliable Internet Complimentary bottled water replenished each day 
1895326251577378793,-8377626164558006982,9.2,5, Arrived late and had dinner and drinks at the lively bar lounge area Great room with stellar bathroom and toiletries The free coffee and hot cocoa in the room was replenished daily with a few complementary cookies as well Fast free wifi Loved the stay 
1895326251577378793,-8377626164558006982,10.0,5, We stayed at the Apex after a conference I had in London last week The staff at the front desk and the lounge were extremely friendly and helpful The hotel was very modern very clean and very quiet We had a very comfortable stay and will definitely be looking to return to the Apex should our travels take us back to London in the near future 
1895326251577378793,-8377626164558006982,10.0,5, Staff are very friendly and nothing is too much trouble Rooms have everything you need very clean and comfortable Very quiet Love the Ducks Second stay at this hotel last was at christmas Stayed in the same room Comfortable walking distance to St Paul s South bank and Covent Garden to name but a few Will definitely stay again 
-4125205337625989832,-8913397556833789413,10.0,5, Amazing room had a great bathroom staff were friendly and very helpful Room service was amazing and to channels too Best hotel I ve stayed in 
-4125205337625989832,-8913397556833789413,10.0,5, The hotel location the room and staff were all excellent The cleanliness and standard of the fixtures and fittings in the room hotel generally was excellent 
6960073744377754728,-6156751702010469220,7.1,5, Lovely building tucked away nice quiet location but not far from theaters restaurants etc Door staff welcoming and friendly 
